"ID","Untreated_1","Untreated_3","Untreated_4","RNAi_1","RNAi_3","RNAi_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0080262",155.605810065056,185.546167816836,164.022260616737,75.9733336720226,81.484003574607,62.3520862474996,0.00484025578861767,-1.20549971413465,9.92085695046491e-05,0.433619122545208,2.31513168698165
"FBtr0302592",321.685888909512,349.011323728785,273.091296406899,133.784559589202,124.821517367751,156.201697525068,0.00474309166550544,-1.18333877046848,9.49044870121367e-05,0.440331277303097,2.32393848204463
"FBtr0111030",2247.04899087711,2067.47664707319,1637.90540189714,230.044622605489,480.166792675168,509.395990887268,0.00426302341348142,-2.36158798149467,7.85899100506917e-05,0.194576855304703,2.37028228210355
"FBtr0073393",25.793843780801,22.4759733591368,28.1570662556323,6.81754455611821,7.63235947652593,9.55954526229098,0.00484025578861767,-1.70378296350563,9.95691107595586e-05,0.306980099049224,2.31513168698165
"FBtr0308627",301.07522014085,401.86363955173,277.414677187612,125.368846745202,124.615342402473,114.782354833414,0.00508884312349673,-1.40995744174189,0.000107542997663825,0.376322787886363,2.29338093714986
"FBtr0310653",117.890396775945,161.875287237871,123.541292261552,37.0012442086457,15.7285888767467,27.4201052323564,0.00554173054587147,-2.40493294237462,0.000121043410990467,0.188817849396833,2.2563545946285
"FBtr0085377",189.432529940101,244.45606142631,236.022432467104,101.499282760904,67.4180440238954,69.6834701836741,0.00573431813918308,-1.50553352070595,0.00012992917435049,0.352199918220654,2.2415182161229
"FBtr0075354",84.0678267853614,78.9328804689583,80.2724003942457,35.9549086191693,41.2609700670641,40.6313027781433,0.00594689255783682,-1.04134908545372,0.000139424631201239,0.485872914263999,2.22570990780308
"FBtr0088774",3478.50726829617,4727.52819319526,3994.07401244463,1951.08318210522,1456.26629665886,1330.61993257599,0.00455462274671176,-1.37290085148588,8.8829479154057e-05,0.386114101137663,2.34154758923027
"FBtr0332930",276.055377209877,315.13667835158,226.80525567229,111.978687823849,122.859997709729,103.603977574993,0.00575963819684071,-1.25900616894651,0.000132725475534211,0.417831692813853,2.23960479679392
